Date_cos,Date_cos_mask,Date_cos_previouslymeasured,Date_sin,Date_sin_mask,Date_sin_previouslymeasured,[Raw] Flow [m3/d],[Raw] Flow [m3/d]_mask,[Raw] Flow [m3/d]_previouslymeasured,[Raw] Alkalinity as CaCO3 [mg/L],[Raw] Alkalinity as CaCO3 [mg/L]_mask,[Raw] Alkalinity as CaCO3 [mg/L]_previouslymeasured,[Raw] Max Turbidity [NTU],[Raw] Max Turbidity [NTU]_mask,[Raw] Max Turbidity [NTU]_previouslymeasured,[Raw] Min Turbidity [NTU],[Raw] Min Turbidity [NTU]_mask,[Raw] Min Turbidity [NTU]_previouslymeasured,[Raw] Mean Turbidity [NTU],[Raw] Mean Turbidity [NTU]_mask,[Raw] Mean Turbidity [NTU]_previouslymeasured,[Raw] Temperature [Â°C],[Raw] Temperature [Â°C]_mask,[Raw] Temperature [Â°C]_previouslymeasured,[Raw] pH [-],[Raw] pH [-]_mask,[Raw] pH [-]_previouslymeasured,[Chem] Powdered Activated Carbon Dose [mg/L],[Chem] Powdered Activated Carbon Dose [mg/L]_mask,[Chem] Powdered Activated Carbon Dose [mg/L]_previouslymeasured,[Chem] Polyaluminum Chloride Dose [mg/L],[Chem] Polyaluminum Chloride Dose [mg/L]_mask,[Chem] Polyaluminum Chloride Dose [mg/L]_previouslymeasured,[Chem] Polymer Dosage [mg/L],[Chem] Polymer Dosage [mg/L]_mask,[Chem] Polymer Dosage [mg/L]_previouslymeasured,[Filt] Max Turbidity [NTU],[Filt] Max Turbidity [NTU]_mask,[Filt] Max Turbidity [NTU]_previouslymeasured,[Filt] Mean Turbidity [NTU],[Filt] Mean Turbidity [NTU]_mask,[Filt] Mean Turbidity [NTU]_previouslymeasured,[Filt] Total Runtime [h],[Filt] Total Runtime [h]_mask,[Filt] Total Runtime [h]_previouslymeasured,[Filt] Backwash Volume [m3],[Filt] Backwash Volume [m3]_mask,[Filt] Backwash Volume [m3]_previouslymeasured,[TW] Flow [m3/d],[TW] Flow [m3/d]_mask,[TW] Flow [m3/d]_previouslymeasured,[TW] Alkalinity as CaCO3 [mg/L],[TW] Alkalinity as CaCO3 [mg/L]_mask,[TW] Alkalinity as CaCO3 [mg/L]_previouslymeasured,[TW] Cl Dosage [mg/L],[TW] Cl Dosage [mg/L]_mask,[TW] Cl Dosage [mg/L]_previouslymeasured,[TW] pH [-],[TW] pH [-]_mask,[TW] pH [-]_previouslymeasured,[TW] Al [mg/L],[TW] Al [mg/L]_mask,[TW] Al [mg/L]_previouslymeasured
0.7733506777097294,1,0,-0.6339784927628872,1,0,60566.0,1,0,86.0,0,3,31.7,1,0,11.5,1,0,21.5,1,0,11.4,1,0,7.3,1,0,2.0,1,0,18.98,1,0,0.14,1,0,0.2,1,0,0.05,1,0,43.0,1,0,1805.0,1,0,44935.0,1,0,81.0,0,3,2.29,1,0,7.26,1,0,0.034,1,0
0.7841198065767104,1,0,-0.6206094818274227,1,0,59366.0,1,0,86.0,0,4,12.3,1,0,4.8,1,0,7.15,1,0,10.8,1,0,7.31,1,0,2.08,1,0,19.61,1,0,0.14,1,0,0.28,1,0,0.04,1,0,41.5,1,0,1370.0,1,0,41674.0,1,0,81.0,0,4,2.48,1,0,7.25,1,0,0.036,1,0
0.7946578517376245,1,0,-0.607057574429101,1,0,59357.0,1,0,86.0,0,5,6.54,1,0,3.33,1,0,4.36,1,0,10.4,1,0,7.31,1,0,2.08,1,0,18.87,1,0,0.12,1,0,0.2,1,0,0.06,1,0,44.75,1,0,2038.0,1,0,41525.0,1,0,81.0,0,5,2.24,1,0,7.24,1,0,0.03,1,0
0.8049617075821958,1,0,-0.5933267643772321,1,0,54606.0,1,0,86.0,0,6,19.71,1,0,5.0,1,0,12.4,1,0,9.9,1,0,7.28,1,0,2.09,1,0,20.52,1,0,0.15,1,0,0.07,1,0,0.04,1,0,49.0,1,0,1668.0,1,0,39662.0,1,0,81.0,0,6,2.33,1,0,7.23,1,0,0.031,1,0
0.8150283375168107,1,0,-0.5794210982045647,1,0,58021.0,1,0,87.0,1,0,7.4,1,0,3.0,1,0,5.2,1,0,10.0,1,0,7.28,1,0,2.0,1,0,17.78,1,0,0.14,1,0,0.14,1,0,0.04,1,0,50.5,1,0,2733.0,1,0,41445.0,1,0,82.0,1,0,2.71,1,0,7.28,1,0,0.024,1,0
0.8248547748594242,1,0,-0.5653446739747432,1,0,59924.0,1,0,87.0,0,1,30.8,1,0,2.6,1,0,16.15,1,0,9.95,1,0,7.35,1,0,2.0,1,0,18.44,1,0,0.14,1,0,0.25,1,0,0.05,1,0,59.0,1,0,1126.0,1,0,45233.0,1,0,82.0,0,1,2.36,1,0,7.28,1,0,0.032,1,0
0.8344381237138475,1,0,-0.5511016400745998,1,0,59345.0,1,0,87.0,0,2,20.0,1,0,5.3,1,0,9.7,1,0,9.4,1,0,7.38,1,0,2.08,1,0,18.87,1,0,0.14,1,0,0.27,1,0,0.05,1,0,40.2,1,0,2325.0,1,0,43572.0,1,0,82.0,0,2,2.74,1,0,7.29,1,0,0.03,1,0
0.8437755598231853,1,0,-0.5366961939916011,1,0,58072.0,1,0,87.0,0,3,5.51,1,0,3.17,1,0,4.22,1,0,9.1,1,0,7.31,1,0,2.0,1,0,17.76,1,0,0.13,1,0,0.21,1,0,0.05,1,0,45.6,1,0,2309.0,1,0,40715.0,1,0,82.0,0,3,1.96,1,0,7.26,1,0,0.023,1,0
0.8528643314021598,1,0,-0.5221325810768248,1,0,59165.0,1,0,87.0,0,4,32.7,1,0,7.93,1,0,23.4,1,0,8.6,1,0,7.3,1,0,2.0,1,0,18.68,1,0,0.14,1,0,0.13,1,0,0.04,1,0,39.0,1,0,1682.0,1,0,43549.0,1,0,82.0,0,4,2.28,1,0,7.27,1,0,0.022,1,0
0.8617017599480677,1,0,-0.5074150932938463,1,0,55816.0,1,0,87.0,0,5,44.9,1,0,24.4,1,0,33.8,1,0,7.8,1,0,7.33,1,0,2.0,1,0,18.48,1,0,0.14,1,0,0.15,1,0,0.05,1,0,33.0,1,0,1115.0,1,0,40979.0,1,0,82.0,0,5,2.26,1,0,7.27,1,0,0.025,1,0
0.8702852410301551,1,0,-0.4925480679538645,1,0,56486.0,1,0,87.0,0,6,29.1,1,0,20.2,1,0,25.13,1,0,6.15,1,0,7.35,1,0,2.0,1,0,18.13,1,0,0.14,1,0,2.0,1,0,0.04,1,0,50.0,1,0,2342.0,1,0,37100.0,1,0,82.0,0,6,2.4,1,0,7.27,1,0,0.017,1,0
0.8786122450571482,1,0,-0.47753588643748845,1,0,56024.0,1,0,87.0,1,0,26.8,1,0,17.6,1,0,21.9,1,0,5.6,1,0,7.29,1,0,2.0,1,0,19.4,1,0,0.13,1,0,0.24,1,0,0.05,1,0,32.7,1,0,2464.0,1,0,44174.0,1,0,84.0,1,0,1.89,1,0,7.25,1,0,0.016,1,0
0.8866803180227398,1,0,-0.4623829729035152,1,0,61792.0,1,0,87.0,0,1,34.8,1,0,14.7,1,0,19.8,1,0,5.7,1,0,7.29,1,0,2.0,1,0,19.9,1,0,0.15,1,0,0.21,1,0,0.05,1,0,44.3,1,0,2518.0,1,0,44610.0,1,0,84.0,0,1,2.18,1,0,7.23,1,0,0.016,1,0
0.8944870822287954,1,0,-0.44709379298511437,1,0,63502.0,1,0,87.0,0,2,93.0,1,0,46.3,1,0,74.3,1,0,5.3,1,0,7.37,1,0,2.0,1,0,32.2,1,0,0.14,1,0,0.23,1,0,0.05,1,0,32.8,1,0,3432.0,1,0,43019.0,1,0,84.0,0,2,2.22,1,0,7.27,1,0,0.019,1,0
0.9020302369860709,1,0,-0.43167285247378356,1,0,60283.0,1,0,87.0,0,3,155.5,1,0,51.1,1,0,103.3,1,0,3.5,1,0,7.23,1,0,2.08,1,0,30.13,1,0,0.14,1,0,0.18,1,0,0.05,1,0,43.0,1,0,1182.0,1,0,43377.0,1,0,84.0,0,3,2.05,1,0,7.24,1,0,0.014,1,0
0.9093075592922355,1,0,-0.4161246959914751,1,0,59584.0,1,0,87.0,0,4,109.0,1,0,35.5,1,0,64.4,1,0,3.2,1,0,7.27,1,0,2.0,1,0,31.44,1,0,0.15,1,0,0.2,1,0,0.05,1,0,35.0,1,0,1805.0,1,0,44264.0,1,0,84.0,0,4,1.95,1,0,7.25,1,0,0.015,1,0
0.9163169044870048,1,0,-0.4004539056512665,1,0,61068.0,1,0,87.0,0,5,102.0,1,0,73.1,1,0,88.9,1,0,2.9,1,0,7.37,1,0,2.0,1,0,38.87,1,0,0.14,1,0,0.31,1,0,0.05,1,0,42.2,1,0,3007.0,1,0,42383.0,1,0,84.0,0,5,2.05,1,0,7.26,1,0,0.016,1,0
0.923056206884176,1,0,-0.3846650997070013,1,0,59489.0,1,0,87.0,0,6,112.0,1,0,40.2,1,0,68.4,1,0,2.4,1,0,7.3,1,0,2.0,1,0,32.69,1,0,0.14,1,0,0.24,1,0,0.05,1,0,50.8,1,0,1798.0,1,0,41668.0,1,0,84.0,0,6,2.04,1,0,7.25,1,0,0.016,1,0
0.9295234803804002,1,0,-0.3687629311922604,1,0,59782.0,1,0,89.0,1,0,36.9,1,0,28.4,1,0,31.4,1,0,2.6,1,0,7.34,1,0,2.08,1,0,29.42,1,0,0.14,1,0,0.26,1,0,0.06,1,0,35.8,1,0,1752.0,1,0,42832.0,1,0,86.0,1,0,1.89,1,0,7.26,1,0,0.015,1,0
0.9357168190404939,1,0,-0.3527520865490943,1,0,61036.0,1,0,89.0,0,1,36.9,1,0,20.5,1,0,27.3,1,0,3.5,1,0,7.37,1,0,2.08,1,0,22.73,1,0,0.14,1,0,0.44,1,0,0.04,1,0,49.0,1,0,1810.0,1,0,44503.0,1,0,86.0,0,1,2.11,1,0,7.27,1,0,0.016,1,0
0.9416343976591258,1,0,-0.3366372842469107,1,0,54359.0,1,0,89.0,0,2,72.2,1,0,19.6,1,0,35.6,1,0,3.3,1,0,7.27,1,0,2.0,1,0,23.94,1,0,0.15,1,0,0.32,1,0,0.05,1,0,44.4,1,0,3574.0,1,0,42055.0,1,0,86.0,0,2,2.48,1,0,7.23,1,0,0.018,1,0
0.947274472298717,1,0,-0.3204232733919109,1,0,49309.0,1,0,89.0,0,3,98.3,1,0,59.7,1,0,74.5,1,0,2.55,1,0,7.16,1,0,2.0,1,0,30.74,1,0,0.16,1,0,0.3,1,0,0.05,1,0,33.8,1,0,1816.0,1,0,44531.0,1,0,86.0,0,3,2.18,1,0,7.09,1,0,0.015,1,0
0.9526353808033823,1,0,-0.30411483232751857,1,0,49123.0,1,0,89.0,0,4,51.3,1,0,20.9,1,0,30.7,1,0,2.6,1,0,7.06,1,0,2.1,1,0,25.62,1,0,0.13,1,0,2.0,1,0,0.05,1,0,48.5,1,0,1796.0,1,0,46551.0,1,0,86.0,0,4,2.23,1,0,7.06,1,0,0.014,1,0
0.9577155432887803,1,0,-0.28771676722616696,1,0,46358.0,1,0,89.0,0,5,28.6,1,0,18.4,1,0,22.9,1,0,2.15,1,0,7.19,1,0,2.11,1,0,24.99,1,0,0.16,1,0,0.28,1,0,0.06,1,0,40.0,1,0,1244.0,1,0,44072.0,1,0,86.0,0,5,2.25,1,0,7.13,1,0,0.014,1,0
0.9625134626077079,1,0,-0.27123391067291097,1,0,45600.0,1,0,89.0,0,6,37.1,1,0,15.6,1,0,23.2,1,0,2.2,1,0,7.33,1,0,2.11,1,0,25.72,1,0,0.14,1,0,0.55,1,0,0.06,1,0,33.5,1,0,3645.0,1,0,41613.0,1,0,86.0,0,6,2.37,1,0,7.28,1,0,0.015,1,0
0.9670277247913203,1,0,-0.25467112024122895,1,0,47230.0,1,0,43.0,1,0,29.1,1,0,15.1,1,0,21.3,1,0,2.5,1,0,7.3,1,0,2.11,1,0,19.38,1,0,0.16,1,0,0.13,1,0,0.04,1,0,37.0,1,0,2607.0,1,0,44381.0,1,0,80.0,1,0,2.32,1,0,7.26,1,0,0.017,1,0
0.9712569994658311,1,0,-0.23803327706148678,1,0,44297.0,1,0,43.0,0,1,36.6,1,0,18.4,1,0,27.3,1,0,2.6,1,0,7.33,1,0,2.12,1,0,23.57,1,0,0.16,1,0,0.29,1,0,0.05,1,0,23.3,1,0,4561.0,1,0,41583.0,1,0,80.0,0,1,2.15,1,0,7.26,1,0,0.034,1,0
0.9752000402445824,1,0,-0.22132528438243296,1,0,45414.0,1,0,43.0,0,2,17.2,1,0,11.0,1,0,13.75,1,0,2.6,1,0,7.33,1,0,2.11,1,0,19.21,1,0,0.16,1,0,0.3,1,0,0.07,1,0,30.3,1,0,1821.0,1,0,43348.0,1,0,80.0,0,2,2.23,1,0,7.26,1,0,0.016,1,0
0.9788556850953579,1,0,-0.2045520661262005,1,0,46128.0,1,0,43.0,0,3,12.0,1,0,9.5,1,0,9.64,1,0,2.5,1,0,7.23,1,0,2.0,1,0,17.05,1,0,0.16,1,0,0.37,1,0,0.09,1,0,41.2,1,0,4828.0,1,0,40662.0,1,0,80.0,0,3,2.18,1,0,7.21,1,0,0.015,1,0
0.9822228566828405,1,0,-0.1877185654371994,1,0,40618.0,1,0,43.0,0,4,8.3,1,0,6.2,1,0,7.0,1,0,2.45,1,0,7.24,1,0,2.13,1,0,30.12,1,0,0.13,1,0,0.26,1,0,0.04,1,0,31.5,1,0,1214.0,1,0,38701.0,1,0,80.0,0,4,2.16,1,0,7.17,1,0,0.018,1,0
0.985300562686109,1,0,-0.17082974322534408,1,0,44563.0,1,0,43.0,0,5,6.9,1,0,5.7,1,0,6.23,1,0,2.3,1,0,7.26,1,0,2.12,1,0,33.07,1,0,0.09,1,0,0.24,1,0,0.04,1,0,48.0,1,0,1855.0,1,0,41773.0,1,0,80.0,0,5,2.24,1,0,7.17,1,0,0.014,1,0
0.9880878960910771,1,0,-0.1538905767040627,1,0,41749.0,1,0,43.0,0,6,10.3,1,0,5.4,1,0,7.35,1,0,2.2,1,0,7.22,1,0,2.0,1,0,32.12,1,0,0.1,1,0,0.3,1,0,0.05,1,0,29.6,1,0,2762.0,1,0,35525.0,1,0,80.0,0,6,2.31,1,0,7.14,1,0,0.012,1,0
0.9905840354577969,1,0,-0.1369060579234754,1,0,41058.0,1,0,43.0,0,7,32.8,1,0,17.4,1,0,28.0,1,0,1.7,1,0,7.27,1,0,2.0,1,0,33.38,1,0,0.09,1,0,0.26,1,0,0.05,1,0,37.5,1,0,1718.0,1,0,38228.0,1,0,80.0,0,7,2.59,1,0,7.17,1,0,0.012,1,0
0.99278824516254,1,0,-0.1198811922992275,1,0,39614.0,1,0,43.0,0,8,27.9,1,0,15.9,1,0,21.0,1,0,1.6,1,0,7.38,1,0,2.0,1,0,34.6,1,0,0.11,1,0,0.26,1,0,0.05,1,0,41.5,1,0,1850.0,1,0,37343.0,1,0,80.0,0,8,2.54,1,0,7.25,1,0,0.01,1,0
0.9946998756145891,1,0,-0.1028209971373608,1,0,35140.0,1,0,43.0,0,9,18.1,1,0,11.3,1,0,13.93,1,0,1.7,1,0,7.44,1,0,2.13,1,0,35.23,1,0,0.38,1,0,0.25,1,0,0.04,1,0,39.75,1,0,2438.0,1,0,31458.0,1,0,80.0,0,9,2.83,1,0,7.32,1,0,0.017,1,0
0.9963183634476755,1,0,-0.08573050015569487,1,0,37216.0,1,0,43.0,0,10,12.3,1,0,7.8,1,0,9.43,1,0,1.75,1,0,7.44,1,0,2.08,1,0,19.4,1,0,0.11,1,0,0.1,1,0,0.04,1,0,43.6,1,0,1829.0,1,0,34878.0,1,0,80.0,0,10,2.12,1,0,7.3,1,0,0.017,1,0
0.9976432316860063,1,0,-0.06861473800213468,1,0,41714.0,1,0,43.0,0,11,11.7,1,0,7.2,1,0,9.12,1,0,2.4,1,0,7.26,1,0,2.0,1,0,27.91,1,0,0.12,1,0,0.18,1,0,0.05,1,0,33.3,1,0,1854.0,1,0,38805.0,1,0,80.0,0,11,2.1,1,0,7.26,1,0,0.015,1,0
0.9986740898848305,1,0,-0.05147875477034641,1,0,41592.0,1,0,43.0,0,12,14.4,1,0,6.6,1,0,8.8,1,0,2.9,1,0,7.33,1,0,2.0,1,0,30.48,1,0,0.11,1,0,2.0,1,0,0.03,1,0,49.5,1,0,1837.0,1,0,38011.0,1,0,80.0,0,12,2.16,1,0,7.23,1,0,0.019,1,0
0.9994106342455052,1,0,-0.034327600513243496,1,0,35079.0,1,0,43.0,0,13,6.9,1,0,4.8,1,0,5.7,1,0,3.1,1,0,7.32,1,0,2.0,1,0,31.09,1,0,0.13,1,0,0.1,1,0,0.03,1,0,46.0,1,0,1841.0,1,0,33480.0,1,0,80.0,0,13,2.12,1,0,7.2,1,0,0.014,1,0
0.9998526477050269,1,0,-0.017166329754707492,1,0,42547.0,1,0,43.0,0,14,46.7,1,0,9.2,1,0,30.3,1,0,4.35,1,0,7.29,1,0,2.0,1,0,30.83,1,0,0.12,1,0,0.2,1,0,0.04,1,0,43.6,1,0,1769.0,1,0,40136.0,1,0,80.0,0,14,2.25,1,0,7.19,1,0,0.012,1,0
1.0,1,0,-2.4492935982947064e-16,1,0,40922.0,1,0,43.0,0,15,15.7,1,0,9.1,1,0,12.0,1,0,3.4,1,0,7.26,1,0,2.0,1,0,30.61,1,0,0.12,1,0,0.39,1,0,0.04,1,0,40.5,1,0,1830.0,1,0,38084.0,1,0,80.0,0,15,2.44,1,0,7.2,1,0,0.015,1,0
0.9998518392091162,1,0,0.017213356155834685,1,0,35384.0,1,0,43.0,0,16,35.0,1,0,7.8,1,0,16.5,1,0,3.25,1,0,7.28,1,0,2.0,1,0,29.99,1,0,0.11,1,0,0.26,1,0,0.05,1,0,38.7,1,0,1211.0,1,0,31670.0,1,0,80.0,0,16,2.51,1,0,7.19,1,0,0.013,1,0
0.9994074007397048,1,0,0.03442161162274574,1,0,39468.0,1,0,43.0,0,17,81.0,1,0,40.3,1,0,50.2,1,0,3.0,1,0,7.37,1,0,2.0,1,0,32.49,1,0,0.14,1,0,0.11,1,0,0.04,1,0,51.5,1,0,1206.0,1,0,37891.0,1,0,80.0,0,17,2.51,1,0,7.22,1,0,0.019,1,0
0.998666816288476,1,0,0.051619667223253764,1,0,39568.0,1,0,43.0,0,18,45.4,1,0,28.8,1,0,36.1,1,0,2.75,1,0,7.33,1,0,2.0,1,0,30.92,1,0,0.14,1,0,0.33,1,0,0.04,1,0,46.9,1,0,2451.0,1,0,36234.0,1,0,80.0,0,18,2.55,1,0,7.26,1,0,0.016,1,0
0.9976303053065857,1,0,0.06880242680231986,1,0,42970.0,1,0,43.0,0,19,52.6,1,0,31.9,1,0,41.2,1,0,2.05,1,0,7.38,1,0,2.0,1,0,30.87,1,0,0.13,1,0,0.28,1,0,0.07,1,0,41.0,1,0,2435.0,1,0,40584.0,1,0,80.0,0,19,2.38,1,0,7.27,1,0,0.01,1,0
0.9962981749346078,1,0,0.08596479873744647,1,0,42962.0,1,0,43.0,0,20,45.9,1,0,23.7,1,0,34.5,1,0,1.45,1,0,7.39,1,0,2.0,1,0,29.84,1,0,0.14,1,0,0.16,1,0,0.05,1,0,25.4,1,0,511.0,1,0,39244.0,1,0,80.0,0,20,2.75,1,0,7.29,1,0,0.016,1,0
0.9946708199115211,1,0,0.10310169744743485,1,0,42361.0,1,0,87.0,1,0,29.0,1,0,17.9,1,0,20.1,1,0,1.35,1,0,7.33,1,0,2.07,1,0,29.92,1,0,0.14,1,0,0.29,1,0,0.07,1,0,40.8,1,0,1421.0,1,0,38736.0,1,0,83.0,1,0,2.63,1,0,7.23,1,0,0.016,1,0
0.9927487224577402,1,0,0.1202080448993527,1,0,45533.0,1,0,87.0,0,1,18.4,1,0,12.0,1,0,15.34,1,0,1.1,1,0,7.35,1,0,2.06,1,0,29.78,1,0,0.11,1,0,0.5,1,0,0.1,1,0,19.0,1,0,3881.0,1,0,43314.0,1,0,83.0,0,1,2.61,1,0,7.24,1,0,0.014,1,0
0.9905324521322229,1,0,0.13727877211326478,1,0,49890.0,1,0,87.0,0,2,16.4,1,0,12.2,1,0,14.5,1,0,1.1,1,0,7.37,1,0,2.0,1,0,23.79,1,0,0.11,1,0,2.0,1,0,0.09,1,0,18.9,1,0,5685.0,1,0,39950.0,1,0,83.0,0,2,2.74,1,0,7.26,1,0,0.016,1,0
0.9880226656636976,1,0,0.15430882066428117,1,0,47158.0,1,0,87.0,0,3,14.9,1,0,13.1,1,0,13.9,1,0,1.05,1,0,7.36,1,0,2.0,1,0,25.47,1,0,0.1,1,0,0.38,1,0,0.08,1,0,19.4,1,0,2356.0,1,0,44272.0,1,0,83.0,0,3,2.34,1,0,7.28,1,0,0.018,1,0
0.9852201067560606,1,0,0.1712931441814776,1,0,44883.0,1,0,87.0,0,4,13.8,1,0,9.7,1,0,12.5,1,0,1.1,1,0,7.31,1,0,2.06,1,0,26.45,1,0,0.11,1,0,0.29,1,0,0.07,1,0,32.5,1,0,1220.0,1,0,41248.0,1,0,83.0,0,4,2.04,1,0,7.25,1,0,0.011,1,0
0.9821256058680006,1,0,0.1882267098432442,1,0,45983.0,1,0,87.0,0,5,12.4,1,0,9.0,1,0,10.58,1,0,1.2,1,0,7.35,1,0,2.06,1,0,28.61,1,0,0.11,1,0,0.25,1,0,0.21,1,0,42.5,1,0,2486.0,1,0,41832.0,1,0,83.0,0,5,2.39,1,0,7.24,1,0,0.013,1,0
0.9787400799669153,1,0,0.2051044998686192,1,0,39715.0,1,0,87.0,0,6,11.5,1,0,6.9,1,0,8.8,1,0,1.2,1,0,7.37,1,0,2.07,1,0,27.37,1,0,0.12,1,0,0.23,1,0,0.05,1,0,19.6,1,0,1966.0,1,0,38009.0,1,0,83.0,0,6,2.35,1,0,7.3,1,0,0.015,1,0
0.9750645322571948,1,0,0.2219215130041655,1,0,44761.0,1,0,88.0,1,0,8.7,1,0,6.95,1,0,7.57,1,0,1.25,1,0,7.36,1,0,2.06,1,0,27.16,1,0,0.12,1,0,2.0,1,0,0.07,1,0,38.75,1,0,2284.0,1,0,41550.0,1,0,84.0,1,0,2.47,1,0,7.27,1,0,0.013,1,0
0.9711000518829505,1,0,0.2386727660059501,1,0,46150.0,1,0,88.0,0,1,10.9,1,0,7.51,1,0,8.88,1,0,1.2,1,0,7.36,1,0,2.06,1,0,26.34,1,0,0.09,1,0,0.32,1,0,0.08,1,0,41.0,1,0,1861.0,1,0,42823.0,1,0,84.0,0,1,2.28,1,0,7.26,1,0,0.017,1,0
0.9668478136052775,1,0,0.255353295116187,1,0,49737.0,1,0,88.0,0,2,7.3,1,0,5.1,1,0,6.1,1,0,1.2,1,0,7.35,1,0,2.06,1,0,26.74,1,0,0.14,1,0,0.31,1,0,0.08,1,0,37.5,1,0,3013.0,1,0,46148.0,1,0,84.0,0,2,2.59,1,0,7.26,1,0,0.012,1,0
0.9623090774541486,1,0,0.2719581575341055,1,0,44981.0,1,0,88.0,0,3,4.7,1,0,3.2,1,0,3.8,1,0,1.2,1,0,7.34,1,0,2.06,1,0,27.66,1,0,0.15,1,0,0.22,1,0,0.07,1,0,14.5,1,0,1211.0,1,0,42276.0,1,0,84.0,0,3,2.39,1,0,7.26,1,0,0.011,1,0
0.9574851883550393,1,0,0.288482432880609,1,0,47446.0,1,0,88.0,0,4,3.6,1,0,2.68,1,0,2.95,1,0,1.25,1,0,7.35,1,0,2.06,1,0,27.13,1,0,0.14,1,0,0.29,1,0,0.07,1,0,45.3,1,0,2474.0,1,0,44454.0,1,0,84.0,0,4,2.29,1,0,7.24,1,0,0.013,1,0
0.9523775757303974,1,0,0.30492122465628907,1,0,47573.0,1,0,88.0,0,5,3.04,1,0,2.09,1,0,2.5,1,0,1.25,1,0,7.36,1,0,2.06,1,0,26.45,1,0,0.14,1,0,0.31,1,0,0.07,1,0,31.8,1,0,2960.0,1,0,43045.0,1,0,84.0,0,5,2.44,1,0,7.26,1,0,0.013,1,0
0.9469877530760753,1,0,0.3212696616923644,1,0,41040.0,1,0,88.0,0,6,2.56,1,0,1.86,1,0,2.1,1,0,1.25,1,0,7.38,1,0,2.07,1,0,26.83,1,0,0.15,1,0,0.3,1,0,0.06,1,0,32.0,1,0,1713.0,1,0,38715.0,1,0,84.0,0,6,2.35,1,0,7.27,1,0,0.013,1,0
0.9413173175128471,1,0,0.3375228995941133,1,0,47965.0,1,0,95.0,1,0,2.45,1,0,1.7,1,0,2.01,1,0,1.25,1,0,7.36,1,0,2.06,1,0,25.64,1,0,0.14,1,0,0.3,1,0,0.07,1,0,29.8,1,0,2449.0,1,0,45535.0,1,0,89.0,1,0,2.51,1,0,7.3,1,0,0.014,1,0
0.9353679493131483,1,0,0.3536761221763716,1,0,48809.0,1,0,95.0,0,1,3.9,1,0,1.9,1,0,2.9,1,0,1.3,1,0,7.36,1,0,2.06,1,0,26.96,1,0,0.15,1,0,0.07,1,0,0.12,1,0,31.0,1,0,3737.0,1,0,44994.0,1,0,89.0,0,1,2.74,1,0,7.27,1,0,0.014,1,0
0.9291414114031743,1,0,0.3697245428906731,1,0,45904.0,1,0,95.0,0,2,6.9,1,0,4.85,1,0,5.96,1,0,1.2,1,0,7.34,1,0,2.06,1,0,26.17,1,0,0.14,1,0,0.3,1,0,0.07,1,0,35.0,1,0,1885.0,1,0,43645.0,1,0,89.0,0,2,2.45,1,0,7.27,1,0,0.009,1,0
0.9226395488404876,1,0,0.38566340624360707,1,0,51901.0,1,0,95.0,0,3,8.67,1,0,4.45,1,0,6.1,1,0,1.35,1,0,7.39,1,0,2.06,1,0,27.28,1,0,0.14,1,0,0.25,1,0,0.07,1,0,36.3,1,0,3064.0,1,0,47852.0,1,0,89.0,0,3,2.41,1,0,7.3,1,0,0.014,1,0
0.9158642882672872,1,0,0.401487989205973,1,0,53709.0,1,0,95.0,0,4,3.4,1,0,1.5,1,0,2.45,1,0,1.45,1,0,7.38,1,0,2.05,1,0,22.9,1,0,0.14,1,0,0.27,1,0,0.08,1,0,37.3,1,0,2529.0,1,0,48541.0,1,0,89.0,0,4,2.67,1,0,7.31,1,0,0.012,1,0
0.9088176373395029,1,0,0.4171936026123168,1,0,49906.0,1,0,95.0,0,5,3.4,1,0,1.5,1,0,2.45,1,0,1.6,1,0,7.43,1,0,2.06,1,0,22.64,1,0,0.15,1,0,0.26,1,0,0.07,1,0,39.25,1,0,3274.0,1,0,45933.0,1,0,89.0,0,5,2.47,1,0,7.33,1,0,0.013,1,0
0.901501684131884,1,0,0.4327755925504312,1,0,43073.0,1,0,95.0,0,6,13.6,1,0,1.76,1,0,5.58,1,0,1.5,1,0,7.45,1,0,2.07,1,0,23.24,1,0,0.15,1,0,0.08,1,0,0.04,1,0,39.3,1,0,2139.0,1,0,41362.0,1,0,89.0,0,6,2.43,1,0,7.34,1,0,0.012,1,0
0.893918596519257,1,0,0.4482293417404106,1,0,50637.0,1,0,92.0,1,0,9.08,1,0,1.75,1,0,5.18,1,0,1.5,1,0,7.39,1,0,2.0,1,0,21.24,1,0,0.11,1,0,0.12,1,0,0.04,1,0,50.0,1,0,1993.0,1,0,48952.0,1,0,92.0,1,0,2.51,1,0,7.32,1,0,0.015,1,0
0.886070621534138,1,0,0.4635502709028509,1,0,50342.0,1,0,92.0,0,1,6.0,1,0,5.81,1,0,3.6,1,0,1.55,1,0,7.42,1,0,2.0,1,0,24.3,1,0,0.14,1,0,0.14,1,0,0.04,1,0,47.0,1,0,3846.0,1,0,47258.0,1,0,92.0,0,1,2.43,1,0,7.33,1,0,0.019,1,0
0.8779600847008882,1,0,0.47873384011578846,1,0,49741.0,1,0,92.0,0,2,2.4,1,0,1.4,1,0,1.7,1,0,1.4,1,0,7.43,1,0,2.06,1,0,22.32,1,0,0.14,1,0,0.12,1,0,0.04,1,0,41.0,1,0,1214.0,1,0,47141.0,1,0,92.0,0,2,2.65,1,0,7.31,1,0,0.014,1,0
